timestamps,TP9,AF7,AF8,TP10,Right AUX
1681293177.377,-126.953,-342.285,-80.078,-58.105,0.000
1681293177.381,-124.023,101.562,-79.590,-77.637,0.000
1681293177.385,-121.094,-78.613,-82.031,-70.801,0.000
1681293177.389,-126.465,-536.133,-84.473,-62.500,0.000
1681293177.393,-104.004,-280.762,-76.172,-65.918,0.000
1681293177.397,-97.656,232.422,-76.660,-56.641,0.000
1681293177.401,-119.629,-17.090,-80.566,-83.496,0.000
1681293177.405,-134.766,-376.465,-83.008,-98.633,0.000
1681293177.409,-141.113,-198.730,-85.938,-90.820,0.000
1681293177.412,-138.672,191.895,-87.402,-75.195,0.000
1681293177.416,-126.465,76.172,-88.379,-63.965,0.000
1681293177.420,-134.766,-242.676,-90.332,-75.195,0.000
1681293177.424,-119.629,-105.469,-90.820,-86.426,0.000
1681293177.428,-89.844,260.742,-95.703,-92.285,0.000
1681293177.432,-103.516,-136.230,-105.957,-88.379,0.000
1681293177.436,-94.727,-410.645,-102.539,-93.262,0.000
1681293177.440,-96.191,239.258,-97.656,-88.867,0.000
1681293177.444,-93.262,298.340,-97.656,-78.125,0.000
1681293177.448,-78.125,-1.465,-102.051,-71.289,0.000
1681293177.451,-80.078,109.375,-100.586,-72.266,0.000
1681293177.455,-74.707,385.254,-97.168,-62.012,0.000
1681293177.459,-56.641,125.977,-99.121,-53.223,0.000
1681293177.463,-52.734,-88.867,-98.633,-57.129,0.000
1681293177.467,-63.477,-119.629,-97.168,-64.453,0.000
1681293177.471,-85.449,-7.324,-96.191,-70.801,0.000
1681293177.475,-96.680,113.770,-93.262,-62.012,0.000
1681293177.479,-86.426,-485.840,-91.797,-79.590,0.000
1681293177.483,-83.008,-319.336,-89.844,-83.496,0.000
1681293177.487,-94.238,309.570,-94.238,-64.941,0.000
1681293177.491,-106.445,24.414,-94.238,-78.613,0.000
1681293177.494,-77.637,-202.148,-86.914,-94.727,0.000
1681293177.498,-62.988,-39.551,-88.379,-91.309,0.000
1681293177.502,-97.168,66.406,-86.426,-78.613,0.000
1681293177.506,-103.027,12.207,-87.402,-82.520,0.000
1681293177.510,-96.191,-105.957,-91.797,-63.965,0.000
1681293177.514,-111.816,-107.910,-87.402,-69.336,0.000
1681293177.518,-96.191,-177.246,-90.332,-97.656,0.000
1681293177.522,-97.168,-360.352,-90.820,-83.984,0.000
1681293177.526,-126.465,-181.152,-91.309,-83.984,0.000
1681293177.530,-117.676,260.742,-94.238,-107.910,0.000
1681293177.534,-85.449,386.719,-96.191,-105.469,0.000
1681293177.537,-92.773,-296.387,-98.633,-81.543,0.000
1681293177.541,-124.023,-598.633,-90.332,-70.801,0.000
1681293177.545,-116.211,166.992,-87.402,-55.176,0.000
1681293177.549,-128.418,119.141,-90.332,-90.332,0.000
1681293177.553,-130.859,-182.129,-89.844,-122.559,0.000
1681293177.557,-127.930,-16.602,-92.285,-85.938,0.000
1681293177.561,-145.508,-96.191,-97.168,-69.336,0.000
1681293177.565,-143.066,-245.117,-96.191,-84.961,0.000
1681293177.569,-149.902,-563.477,-94.238,-81.543,0.000
1681293177.573,-127.930,-507.812,-92.285,-64.941,0.000
1681293177.576,-103.027,161.621,-83.008,-60.059,0.000
1681293177.580,-139.648,64.941,-83.496,-55.664,0.000
1681293177.584,-164.551,-146.973,-83.984,-58.105,0.000
1681293177.588,-164.062,124.023,-80.566,-65.430,0.000
1681293177.592,-160.156,-21.973,-83.008,-53.711,0.000
1681293177.596,-136.230,-312.988,-83.984,-61.035,0.000
1681293177.600,-114.746,-202.148,-87.402,-71.289,0.000
1681293177.604,-96.680,-94.238,-84.961,-33.691,0.000
1681293177.608,-95.703,-166.504,-78.125,-14.160,0.000
1681293177.612,-109.863,-521.973,-74.219,-50.293,0.000
1681293177.616,-134.766,-581.543,-70.801,-59.570,0.000
1681293177.619,-88.867,98.633,-68.848,-32.715,0.000
1681293177.623,-50.781,218.750,-77.148,-27.832,0.000
1681293177.627,-81.543,-150.879,-82.031,-19.531,0.000
1681293177.631,-72.266,-108.887,-79.590,-18.555,0.000
1681293177.635,-67.871,287.598,-72.266,-9.766,0.000
1681293177.639,-94.727,236.328,-69.824,-2.930,0.000
1681293177.643,-73.730,-37.109,-69.824,-10.742,0.000
1681293177.647,-44.922,102.539,-63.477,-2.930,0.000
1681293177.651,-44.922,290.527,-64.941,18.555,0.000
1681293177.655,-42.969,72.266,-63.965,23.926,0.000
1681293177.659,-66.406,-502.441,-54.688,13.184,0.000
1681293177.662,-73.242,-366.699,-50.781,8.789,0.000
1681293177.666,-50.781,282.715,-51.270,-2.441,0.000
1681293177.670,-51.758,186.523,-43.457,-9.766,0.000
1681293177.674,-52.734,82.520,-38.574,7.812,0.000
1681293177.678,-47.852,398.438,-41.504,23.438,0.000
1681293177.682,-92.773,420.410,-42.969,6.836,0.000
1681293177.686,-90.332,78.125,-41.992,-4.395,0.000
1681293177.690,-44.434,17.090,-43.945,33.203,0.000
1681293177.694,-44.922,489.746,-47.852,37.109,0.000
1681293177.698,-47.363,695.312,-47.363,15.625,0.000
1681293177.701,-63.477,207.031,-42.969,17.578,0.000
1681293177.705,-75.195,58.594,-30.762,7.324,0.000
1681293177.709,-62.500,528.809,-30.762,7.324,0.000
1681293177.713,-43.945,828.125,-42.969,7.324,0.000
1681293177.717,-41.016,276.367,-55.176,8.789,0.000
1681293177.721,-42.969,113.770,-42.969,0.000,0.000
1681293177.725,-57.617,839.355,-26.855,1.465,0.000
1681293177.729,-77.637,853.027,-31.250,21.973,0.000
1681293177.733,-86.426,687.988,-30.273,-11.230,0.000
1681293177.737,-84.473,768.066,-30.273,-35.645,0.000
1681293177.741,-71.289,701.660,-27.832,-1.953,0.000
1681293177.744,-80.078,719.727,-29.297,-6.836,0.000
1681293177.748,-63.477,463.379,-45.898,-35.645,0.000
1681293177.752,-41.992,434.570,-37.109,-27.344,0.000
1681293177.756,-52.734,849.121,-21.973,-20.996,0.000
1681293177.760,-88.867,713.379,-29.297,-40.527,0.000
1681293177.764,-85.449,262.695,-20.996,-34.180,0.000
1681293177.768,-69.824,519.531,-24.414,-14.648,0.000
1681293177.772,-88.379,937.988,-36.133,-23.438,0.000
1681293177.776,-91.309,739.746,-25.879,-23.926,0.000
1681293177.780,-63.477,651.367,-8.789,-7.324,0.000
1681293177.784,-45.898,968.750,15.137,-20.996,0.000
1681293177.787,-98.145,984.375,29.297,-39.551,0.000
1681293177.791,-127.441,961.426,21.484,-22.949,0.000
1681293177.795,-86.914,975.586,24.414,-1.465,0.000
1681293177.799,-77.637,973.145,32.715,-4.883,0.000
1681293177.803,-80.566,973.145,34.668,-5.371,0.000
1681293177.807,-67.383,973.145,41.016,-17.090,0.000
1681293177.811,-84.961,973.145,47.363,-16.113,0.000
1681293177.815,-113.770,967.773,48.340,-16.602,0.000
1681293177.819,-128.906,989.746,39.551,-22.949,0.000
1681293177.823,-122.559,898.926,39.551,0.977,0.000
1681293177.826,-92.285,885.742,42.969,16.113,0.000
1681293177.830,-66.406,987.793,32.715,15.137,0.000
1681293177.834,-96.191,969.238,36.621,-2.930,0.000
1681293177.838,-87.891,959.473,45.410,-13.672,0.000
1681293177.842,-68.359,958.008,50.293,-5.371,0.000
1681293177.846,-85.449,979.004,46.387,-22.461,0.000
1681293177.850,-64.453,985.352,40.527,-19.043,0.000
1681293177.854,-71.289,645.996,42.969,-9.277,0.000
1681293177.858,-100.098,735.840,44.922,-25.879,0.000
1681293177.862,-70.801,-931.641,41.992,-35.645,0.000
1681293177.866,-57.129,738.281,31.738,-36.133,0.000
1681293177.869,-73.242,575.684,36.133,-21.484,0.000
1681293177.873,-84.473,553.223,43.945,-19.531,0.000
1681293177.877,-89.355,397.949,34.668,-32.715,0.000
1681293177.881,-66.895,310.059,33.691,-22.461,0.000
1681293177.885,-41.504,158.203,42.480,-12.695,0.000
1681293177.889,-59.570,131.836,41.016,-19.043,0.000
1681293177.893,-70.312,98.145,27.832,-15.625,0.000
1681293177.897,-59.570,-282.227,28.809,-18.066,0.000
1681293177.901,-61.035,-478.027,40.527,-20.996,0.000
1681293177.905,-42.969,76.172,35.156,-15.625,0.000
1681293177.909,-67.383,-26.367,21.484,-16.602,0.000
1681293177.912,-68.848,-136.719,28.809,-19.043,0.000
1681293177.916,-57.129,136.719,28.320,-18.066,0.000
1681293177.920,-74.707,242.676,8.789,-39.062,0.000
1681293177.924,-80.566,71.289,-4.395,-49.316,0.000
1681293177.928,-80.566,-61.035,1.953,-33.203,0.000
1681293177.932,-91.309,133.301,6.836,-33.203,0.000
1681293177.936,-81.543,94.238,4.883,-20.996,0.000
1681293177.940,-67.871,-44.922,0.977,-19.531,0.000
1681293177.944,-73.242,-417.969,3.418,-39.062,0.000
1681293177.948,-38.574,-180.664,3.906,-31.738,0.000
1681293177.951,-48.340,507.812,-1.465,-23.926,0.000
1681293177.955,-87.402,374.512,-2.441,-8.789,0.000
1681293177.959,-58.594,155.273,-4.883,-19.043,0.000
1681293177.963,-75.195,139.160,-10.254,-33.691,0.000
1681293177.967,-101.562,30.273,27.344,-19.043,0.000
1681293177.971,-74.219,-48.340,69.336,-20.996,0.000
1681293177.975,-41.016,164.551,57.129,-29.297,0.000
1681293177.979,-45.898,383.789,40.039,-25.391,0.000
1681293177.983,-73.242,183.594,33.203,-16.602,0.000
1681293177.987,-58.105,-325.195,31.250,-3.906,0.000
1681293177.991,-20.996,-400.391,27.344,-11.230,0.000
1681293177.994,-20.020,336.914,20.996,-2.930,0.000
1681293177.998,-60.547,394.043,14.648,9.277,0.000
1681293178.002,-55.664,47.363,11.230,12.695,0.000
1681293178.006,-39.062,103.516,2.441,-7.324,0.000
1681293178.010,-38.574,292.480,0.488,-11.719,0.000
1681293178.014,-34.668,210.938,3.906,4.883,0.000
1681293178.018,-11.719,-159.180,3.418,2.930,0.000
1681293178.022,-21.484,-162.109,-1.465,-6.836,0.000
1681293178.026,-48.828,20.020,-4.883,13.184,0.000
1681293178.030,-54.199,-119.141,-9.766,8.301,0.000
1681293178.034,-33.203,-653.320,-16.602,-6.348,0.000
1681293178.037,-25.879,-436.523,-16.602,17.090,0.000
1681293178.041,-49.316,217.285,-28.320,11.719,0.000
1681293178.045,-56.641,-19.043,-41.992,-2.930,0.000
1681293178.049,-47.852,-207.520,-41.016,-6.348,0.000
1681293178.053,-39.551,57.129,-45.410,-15.625,0.000
1681293178.057,-7.324,199.219,-53.223,-15.625,0.000
1681293178.061,-24.414,-182.129,-56.641,-10.254,0.000
1681293178.065,-65.918,-400.879,-65.918,-20.020,0.000
1681293178.069,-36.133,-115.234,-74.707,-5.859,0.000
1681293178.073,-23.926,-154.297,-81.055,6.348,0.000
1681293178.077,-48.340,-454.102,-87.402,-7.812,0.000
1681293178.080,-43.457,-663.086,-88.379,3.906,0.000
1681293178.084,-20.508,-481.445,-89.844,8.301,0.000
1681293178.088,-22.461,-83.496,-87.402,5.859,0.000
1681293178.092,-26.855,-533.203,-93.262,5.859,0.000
1681293178.096,-19.531,-757.812,-102.051,-10.742,0.000
1681293178.100,-50.293,-77.637,-96.191,-5.371,0.000
1681293178.104,-70.312,-55.664,-95.703,7.324,0.000
1681293178.108,-63.477,-450.195,-99.121,4.395,0.000
1681293178.112,-37.598,-271.484,-101.074,-4.395,0.000
1681293178.116,-37.598,182.617,-107.910,-15.137,0.000
1681293178.119,-23.926,92.773,-112.305,-9.766,0.000
1681293178.123,-22.461,-455.566,-108.398,-1.953,0.000
1681293178.127,-75.684,-471.191,-110.840,0.000,0.000
1681293178.131,-82.031,-100.098,-112.793,-8.789,0.000
1681293178.135,-56.641,-29.297,-106.445,-13.672,0.000
1681293178.139,-46.387,-504.395,-104.004,-15.137,0.000
1681293178.143,-65.918,-373.047,-103.516,-18.066,0.000
1681293178.147,-51.270,164.551,-101.562,-18.066,0.000
1681293178.151,-43.457,18.555,-98.145,-11.719,0.000
1681293178.155,-67.871,-244.629,-96.680,-10.742,0.000
1681293178.159,-56.152,-104.004,-91.309,-7.812,0.000
1681293178.162,-52.734,130.859,-100.586,-9.766,0.000
1681293178.166,-55.176,-161.621,-117.188,-9.766,0.000
1681293178.170,-36.133,-463.867,-106.445,8.301,0.000
1681293178.174,-34.668,-220.215,-101.562,-4.883,0.000
1681293178.178,-42.480,203.125,-106.445,-15.625,0.000
1681293178.182,-52.734,-338.867,-108.398,-8.301,0.000
1681293178.186,-53.223,-862.305,-113.281,-25.391,0.000
1681293178.190,-35.645,-114.258,-104.492,-10.742,0.000
1681293178.194,-33.203,266.602,-97.656,19.043,0.000
1681293178.198,-54.688,110.840,-107.422,-22.461,0.000
1681293178.202,-71.777,148.926,-115.723,-34.668,0.000
1681293178.205,-49.316,306.641,-118.164,-10.742,0.000
1681293178.209,-17.578,212.402,-123.047,20.996,0.000
1681293178.213,-3.418,18.555,-121.582,43.457,0.000
1681293178.217,19.531,-129.883,-121.582,36.133,0.000
1681293178.221,-4.395,-116.211,-125.000,33.203,0.000
1681293178.225,-18.555,-74.707,-123.535,25.391,0.000
1681293178.229,-10.742,-596.680,-123.535,14.160,0.000
1681293178.233,-22.461,-504.883,-120.605,22.461,0.000
1681293178.237,-7.324,-133.789,-117.188,13.672,0.000
1681293178.241,-0.977,-446.777,-114.258,9.766,0.000
1681293178.244,-7.812,-660.645,-109.375,22.949,0.000
1681293178.248,-4.395,-731.934,-101.074,16.113,0.000
1681293178.252,-17.578,-707.031,-111.328,14.160,0.000
1681293178.256,-13.184,-677.246,-135.742,15.625,0.000
1681293178.260,-12.695,-843.750,-131.348,-7.324,0.000
1681293178.264,-24.414,-892.090,-115.723,-18.555,0.000
1681293178.268,-25.391,-1000.000,-110.352,-14.160,0.000
1681293178.272,-36.621,-980.957,-100.586,-11.230,0.000
1681293178.276,-56.152,-811.035,-102.539,-5.371,0.000
1681293178.280,-28.320,-674.316,-95.703,-9.277,0.000
1681293178.284,-13.672,-747.070,-83.008,-28.320,0.000
1681293178.287,-41.016,-984.375,-95.215,-29.297,0.000
1681293178.291,-34.180,-902.832,-97.168,-18.066,0.000
1681293178.295,-40.039,-723.633,-88.867,-21.484,0.000
1681293178.299,-53.223,-955.566,-93.262,-17.090,0.000
1681293178.303,-37.598,-961.426,-103.027,-38.574,0.000
1681293178.307,-41.504,-764.648,-109.375,-48.828,0.000
1681293178.311,-81.055,-901.855,-105.957,-21.484,0.000
1681293178.315,-88.379,-1000.000,-105.957,-14.648,0.000
1681293178.319,-65.918,-988.770,-113.281,-25.391,0.000
1681293178.323,-51.758,-783.203,-107.422,-25.391,0.000
1681293178.327,-22.949,-464.844,-94.238,-15.625,0.000
1681293178.330,-26.367,-570.801,-89.844,-7.812,0.000
1681293178.334,-60.059,-572.266,-92.773,-12.207,0.000
1681293178.338,-75.684,-119.141,-74.707,-23.438,0.000
1681293178.342,-71.777,-246.094,-60.547,-39.062,0.000
1681293178.346,-39.551,-589.355,-67.383,-49.316,0.000
1681293178.350,-20.020,-423.828,-72.754,-37.598,0.000
1681293178.354,-2.441,-376.465,-75.195,-23.438,0.000
1681293178.358,35.156,-515.625,-77.637,-7.324,0.000
1681293178.362,-3.418,-782.227,-76.172,-8.301,0.000
1681293178.366,-31.250,-813.477,-67.383,-18.555,0.000
1681293178.369,-11.230,-245.605,-57.617,-17.578,0.000
1681293178.373,-45.410,-97.656,-63.477,-24.414,0.000
1681293178.377,-70.312,-488.770,-79.590,-30.762,0.000
1681293178.381,-60.059,-558.594,-87.891,-42.969,0.000
1681293178.385,-55.664,-325.684,-84.961,-44.922,0.000
1681293178.389,-63.965,-438.965,-85.938,-38.086,0.000
1681293178.393,-52.246,-569.336,-84.961,-49.316,0.000
1681293178.397,-28.809,-332.031,-85.938,-50.293,0.000
1681293178.401,-11.230,-267.090,-89.844,-63.477,0.000
1681293178.405,-40.527,-722.656,-90.332,-67.871,0.000
1681293178.409,-69.824,-1000.000,-89.355,-78.613,0.000
1681293178.412,-70.312,-779.297,-86.426,-75.684,0.000
1681293178.416,-82.520,-489.746,-89.355,-77.148,0.000
1681293178.420,-71.777,-698.730,-93.262,-85.449,0.000
1681293178.424,-54.199,-1000.000,-94.238,-69.824,0.000
1681293178.428,-0.977,-797.852,-91.309,-70.801,0.000
1681293178.432,-12.695,-565.430,-92.285,-82.031,0.000
1681293178.436,-82.031,-806.641,-92.285,-82.031,0.000
1681293178.440,-80.566,-960.938,-92.285,-81.055,0.000
1681293178.444,-69.824,-880.371,-103.027,-65.918,0.000
1681293178.448,-62.500,-958.984,-109.375,-52.734,0.000
1681293178.452,-57.617,-1000.000,-112.793,-60.547,0.000
1681293178.455,-75.195,-927.246,-117.676,-74.707,0.000
1681293178.459,-56.152,-757.812,-109.863,-73.730,0.000
1681293178.463,-45.410,-885.742,-106.445,-72.266,0.000
1681293178.467,-52.246,-994.141,-106.934,-76.660,0.000
1681293178.471,-37.598,-800.293,-109.863,-71.777,0.000
1681293178.475,-39.551,-562.012,-113.281,-62.012,0.000
1681293178.479,-45.410,-652.832,-112.305,-62.012,0.000
1681293178.483,-69.336,-942.383,-109.375,-70.312,0.000
1681293178.487,-54.199,-875.488,-104.004,-59.570,0.000
1681293178.491,-23.926,-688.477,-106.934,-60.547,0.000
1681293178.494,-39.551,-711.914,-107.422,-83.496,0.000
1681293178.498,-66.406,-946.289,-100.586,-104.004,0.000
1681293178.502,-72.754,-968.750,-98.145,-113.281,0.000
1681293178.506,-115.723,-745.605,-105.957,-124.512,0.000
1681293178.510,-132.324,-825.195,-119.629,-116.211,0.000
1681293178.514,-110.840,-979.980,-116.699,-117.188,0.000
1681293178.518,-140.137,-793.457,-100.098,-132.324,0.000
1681293178.522,-156.250,-835.938,-110.352,-144.531,0.000
1681293178.526,-147.949,-954.102,-131.836,-147.949,0.000
1681293178.530,-140.137,-995.605,-138.672,-141.602,0.000
1681293178.534,-158.203,-773.926,-133.301,-145.996,0.000
1681293178.537,-166.504,-582.031,-108.398,-138.184,0.000
1681293178.541,-143.555,-806.152,-103.516,-123.047,0.000
1681293178.545,-117.676,-1000.000,-108.887,-130.859,0.000
1681293178.549,-125.000,-907.227,-105.469,-125.000,0.000
1681293178.553,-90.332,-561.523,-106.445,-118.164,0.000
1681293178.557,-86.914,-796.875,-114.746,-100.098,0.000
1681293178.561,-126.953,-880.371,-121.094,-81.543,0.000
1681293178.565,-134.277,-436.523,-120.117,-92.285,0.000
1681293178.569,-118.164,-337.891,-125.977,-96.680,0.000
1681293178.573,-90.332,-461.426,-129.883,-78.613,0.000
1681293178.577,-63.477,-525.391,-125.488,-78.125,0.000
1681293178.580,-41.992,-333.496,-125.977,-85.938,0.000
1681293178.584,-29.297,-259.766,-134.766,-80.566,0.000
1681293178.588,-53.223,-435.059,-130.859,-65.430,0.000
1681293178.592,-104.492,-548.828,-121.094,-56.641,0.000
1681293178.596,-102.539,-358.398,-126.465,-84.473,0.000
1681293178.600,-83.008,-164.062,-133.789,-90.820,0.000
1681293178.604,-76.660,-679.199,-122.559,-85.449,0.000
1681293178.608,-60.547,-541.504,-114.258,-100.586,0.000
1681293178.612,-49.805,-3.418,-120.605,-97.168,0.000
1681293178.616,-65.918,-170.410,-122.070,-92.285,0.000
1681293178.620,-57.129,-284.668,-124.023,-96.191,0.000
1681293178.623,-26.855,-326.660,-128.418,-87.402,0.000
1681293178.627,-65.430,-352.051,-132.812,-82.031,0.000
1681293178.631,-96.191,-320.801,-133.301,-84.961,0.000
1681293178.635,-77.148,-217.773,-125.977,-72.266,0.000
1681293178.639,-67.383,-168.457,-131.348,-64.941,0.000
1681293178.643,-31.738,-314.453,-135.254,-84.473,0.000
1681293178.647,-52.734,-654.785,-139.160,-86.426,0.000
1681293178.651,-97.168,-695.801,-124.023,-67.871,0.000
1681293178.655,-61.523,31.250,-115.234,-82.031,0.000
1681293178.659,-34.180,146.484,-119.629,-70.801,0.000
1681293178.662,-67.871,-68.359,-115.723,-62.988,0.000
1681293178.666,-118.164,4.395,-107.910,-75.195,0.000
1681293178.670,-107.910,309.082,-104.004,-66.406,0.000
1681293178.674,-68.848,300.781,-118.652,-74.219,0.000
1681293178.678,-24.414,167.480,-119.141,-94.727,0.000
1681293178.682,-33.691,225.586,-105.957,-101.074,0.000
1681293178.686,-97.656,32.715,-105.957,-75.195,0.000
1681293178.690,-104.492,-35.645,-122.070,-70.312,0.000
1681293178.694,-90.820,-291.504,-120.605,-68.848,0.000
1681293178.698,-78.125,-55.664,-103.027,-56.152,0.000
1681293178.702,-67.871,527.344,-105.469,-82.031,0.000
1681293178.705,-40.527,238.281,-110.352,-96.680,0.000
1681293178.709,-23.438,153.809,-105.957,-104.004,0.000
1681293178.713,-50.293,527.832,-106.934,-116.211,0.000
1681293178.717,-83.008,419.434,-102.539,-94.727,0.000
1681293178.721,-80.078,38.574,-99.121,-85.449,0.000
1681293178.725,-90.820,147.461,-101.562,-82.520,0.000
1681293178.729,-92.285,425.781,-110.352,-94.238,0.000
1681293178.733,-66.406,337.402,-108.398,-101.074,0.000
1681293178.737,-62.012,-25.391,-92.285,-82.520,0.000
1681293178.741,-26.855,-240.234,-99.609,-100.098,0.000
1681293178.744,-59.570,138.672,-98.145,-89.844,0.000
1681293178.748,-83.496,396.484,-85.938,-62.500,0.000
1681293178.752,-56.641,345.215,-100.098,-78.125,0.000
1681293178.756,-89.355,462.402,-103.027,-85.449,0.000
1681293178.760,-122.070,654.297,-96.680,-73.242,0.000
1681293178.764,-108.887,521.973,-101.562,-74.707,0.000
1681293178.768,-86.426,277.832,-104.492,-77.637,0.000
1681293178.772,-61.523,444.336,-101.562,-65.430,0.000
1681293178.776,-53.711,622.559,-102.539,-53.711,0.000
1681293178.780,-81.055,332.520,-95.703,-42.480,0.000
1681293178.784,-124.512,-254.395,-89.844,-72.754,0.000
1681293178.787,-139.160,30.762,-92.285,-96.680,0.000
1681293178.791,-107.910,797.852,-93.262,-65.430,0.000
1681293178.795,-109.863,649.902,-92.773,-67.383,0.000
1681293178.799,-120.605,262.207,-100.586,-87.402,0.000
1681293178.803,-138.184,392.090,-100.586,-81.543,0.000
1681293178.807,-179.199,740.723,-82.520,-77.148,0.000
1681293178.811,-166.016,501.953,-82.031,-96.191,0.000
1681293178.815,-158.203,335.449,-86.914,-117.676,0.000
1681293178.819,-176.758,694.824,-73.730,-122.559,0.000
1681293178.823,-205.078,792.480,-66.895,-119.629,0.000
1681293178.827,-217.285,168.457,-61.035,-118.164,0.000
1681293178.830,-163.574,-71.289,-76.660,-110.352,0.000
1681293178.834,-152.344,640.625,-79.590,-104.492,0.000
1681293178.838,-219.727,839.355,-68.359,-118.164,0.000
1681293178.842,-250.000,469.727,-74.219,-130.371,0.000
1681293178.846,-233.398,443.359,-66.406,-105.469,0.000
1681293178.850,-199.219,742.676,-56.152,-102.539,0.000
1681293178.854,-162.598,682.129,-53.223,-112.305,0.000
1681293178.858,-162.109,534.180,-42.480,-97.168,0.000
1681293178.862,-187.500,768.555,-38.574,-103.027,0.000
1681293178.866,-210.449,994.629,-49.316,-134.277,0.000
1681293178.869,-221.191,960.449,-47.363,-132.812,0.000
1681293178.873,-169.922,958.496,-41.992,-105.957,0.000
1681293178.877,-163.086,970.703,-36.133,-99.609,0.000
1681293178.881,-194.336,974.609,-42.969,-104.980,0.000
1681293178.885,-159.668,972.168,-65.918,-93.262,0.000
1681293178.889,-130.371,973.145,-67.871,-106.445,0.000
1681293178.893,-150.879,973.145,-47.852,-120.605,0.000
1681293178.897,-194.824,973.145,-55.664,-104.492,0.000
1681293178.901,-188.965,973.145,-66.895,-107.422,0.000
1681293178.905,-178.223,973.145,-39.062,-111.328,0.000
1681293178.909,-163.086,972.656,-2.441,-102.539,0.000
1681293178.912,-125.488,972.656,14.648,-98.145,0.000
1681293178.916,-119.629,973.145,17.578,-87.891,0.000
1681293178.920,-119.141,972.656,7.324,-68.848,0.000
1681293178.924,-119.141,973.145,-22.461,-42.969,0.000
1681293178.928,-135.742,973.145,-35.156,-47.363,0.000
1681293178.932,-124.023,972.656,-14.160,-57.617,0.000
1681293178.936,-79.102,973.145,-1.465,-64.941,0.000
1681293178.940,-47.363,973.145,14.648,-78.613,0.000
1681293178.944,-75.195,973.145,26.855,-79.102,0.000
1681293178.948,-93.262,973.145,25.879,-84.961,0.000
1681293178.952,-122.559,973.145,22.461,-92.285,0.000
1681293178.955,-133.789,972.656,3.906,-83.984,0.000
1681293178.959,-84.473,973.145,-8.301,-83.984,0.000
1681293178.963,-73.730,973.145,-11.719,-75.195,0.000
1681293178.967,-90.332,972.656,-0.977,-73.242,0.000
1681293178.971,-90.820,972.656,17.090,-72.266,0.000
1681293178.975,-97.656,972.656,18.555,-69.824,0.000
1681293178.979,-107.422,973.145,15.625,-61.035,0.000
1681293178.983,-111.328,973.145,8.301,-69.824,0.000
1681293178.987,-73.730,973.145,-3.418,-87.891,0.000
1681293178.991,-50.293,972.656,-22.461,-96.191,0.000
1681293178.995,-100.098,973.145,-35.645,-87.402,0.000
1681293178.998,-131.348,973.145,-31.738,-83.984,0.000
1681293179.002,-133.301,973.145,-33.203,-100.098,0.000
1681293179.006,-123.535,973.145,-35.645,-95.703,0.000
1681293179.010,-98.145,973.145,-33.203,-78.613,0.000
1681293179.014,-88.379,973.145,-35.156,-59.570,0.000
1681293179.018,-77.148,973.145,-43.457,-57.129,0.000
1681293179.022,-46.875,973.145,-55.176,-55.664,0.000
1681293179.026,-63.965,973.145,-61.035,-68.848,0.000
1681293179.030,-102.539,973.145,-62.012,-67.383,0.000
1681293179.034,-111.816,972.656,-60.547,-42.480,0.000
1681293179.037,-111.328,973.145,-69.824,-54.199,0.000
1681293179.041,-92.773,973.145,-75.195,-77.148,0.000
1681293179.045,-91.797,972.656,-75.195,-77.637,0.000
1681293179.049,-107.910,972.656,-80.078,-77.148,0.000
1681293179.053,-136.230,973.145,-77.637,-83.008,0.000
1681293179.057,-125.488,971.191,-82.520,-59.570,0.000
1681293179.061,-103.027,974.609,-75.684,-67.383,0.000
1681293179.065,-126.953,973.145,-58.594,-102.539,0.000
1681293179.069,-135.254,936.523,-52.734,-105.957,0.000
1681293179.073,-144.043,957.520,-53.711,-91.309,0.000
1681293179.077,-138.672,979.004,-56.152,-71.289,0.000
1681293179.080,-125.977,969.727,-60.547,-49.805,0.000
1681293179.084,-79.590,973.633,-62.500,-34.180,0.000
1681293179.088,-72.754,972.656,-51.758,-38.086,0.000
1681293179.092,-141.602,975.098,-55.664,-71.289,0.000
1681293179.096,-117.676,961.914,-60.059,-72.266,0.000
1681293179.100,-91.309,967.285,-56.641,-52.734,0.000
1681293179.104,-120.117,949.707,-53.711,-60.059,0.000
1681293179.108,-114.258,967.285,-52.246,-59.082,0.000
1681293179.112,-131.348,632.812,-69.336,-44.922,0.000
1681293179.116,-139.160,460.449,-78.613,-64.453,0.000
1681293179.119,-123.535,956.543,-53.711,-86.426,0.000
1681293179.123,-121.582,-998.535,-45.898,-82.031,0.000
1681293179.127,-83.984,723.633,-54.688,-86.914,0.000
1681293179.131,-86.426,700.684,-55.176,-77.637,0.000
1681293179.135,-131.836,762.207,-48.828,-60.059,0.000
1681293179.139,-143.066,787.598,-51.270,-68.848,0.000
1681293179.143,-135.254,633.789,-63.965,-59.082,0.000
1681293179.147,-141.113,557.129,-56.641,-42.969,0.000
1681293179.151,-143.066,582.520,-52.246,-54.199,0.000
1681293179.155,-112.305,408.203,-60.547,-69.336,0.000
1681293179.159,-113.770,-99.121,-67.383,-74.707,0.000
1681293179.162,-159.180,21.484,-72.754,-63.477,0.000
1681293179.166,-168.945,545.898,-73.730,-41.016,0.000
1681293179.170,-116.699,319.336,-87.402,-45.410,0.000
1681293179.174,-95.215,253.906,-87.891,-64.941,0.000
1681293179.178,-136.719,519.531,-70.801,-66.895,0.000
